src_id,dst_id,src_type,dst_type,distance,speed,density,queue,SNR_db,link_type,blockage_prob,label
1,104,1,2,318.726283931956,1.22224611003967,0.2,37,13.664323573484,2,0,1
2,89,1,1,481.008317905915,24.7492937713692,0.2,14,5.61540731285262,2,0,0
101,9,2,1,66.8349163982617,16.4372011858071,0,7,10.604579982575,2,0,1
4,47,1,1,256.609099047087,19.7777491008496,0.2,6,18.2637805355806,2,0,1
101,103,2,2,244.512702847627,19.2644507888122,0,0,-4.85764620152102,2,0,0
6,104,1,2,296.163449102092,9.69469780023402,0.24,50,18.910524281009,2,0,0
104,82,2,1,143.564084228297,13.9632342803949,0,5,18.5198172728028,2,0,1
8,104,1,2,281.485165846111,29.3825442766741,0.26,43,23.4938945000279,2,0,1
104,46,2,1,80.9273502715534,19.9943534657226,0,10,37.2993953825595,2,0,1
10,104,1,2,277.310423170369,2.99366316000862,0.26,12,23.6759228547495,2,0,1
103,2,2,1,271.796131773959,14.0815953619845,0,2,20.9856365444901,2,0,1
102,64,2,1,104.74938549353,5.16488776597917,0,5,23.8808882835457,2,0,1
13,35,1,1,127.685397677981,36.1549087022112,0.2,28,-8.01004787660692,1,0.999999997169746,0
14,13,1,1,7.74797156297109,31.4269036497273,0.19,36,45.401579262245,1,0,1
104,103,2,2,48.5516229909167,1.22155919709728,0,3,33.0086033245734,2,0,1
16,104,1,2,233.175805707495,33.8901340628557,0.2,15,19.2156606831635,2,0,1
17,3,1,1,91.549643979331,31.2539141016322,0.17,48,-8.69478757892288,1,0.999999982932971,0
18,37,1,1,100.766987753711,7.2555022900125,0.17,38,-12.0390833676638,1,0.99999994121876,0
19,29,1,1,48.7796779562073,34.7106277190547,0.19,29,5.18412912321666,1,0.999558815047129,0
20,104,1,2,214.240141361159,20.974420518942,0.19,29,20.1013188816498,2,0,1
21,62,1,1,224.196481688936,31.4004504786024,0.19,21,23.1203798804146,2,0,1
22,7,1,1,82.0710114069969,34.8479949970247,0.18,14,32.2364105960279,2,0,1
104,101,2,2,292.985050431332,2.48594446971089,0,8,26.9623008008853,2,0,1
103,102,2,2,10.2959696629349,10.4613084953824,0,3,40.0490326392138,2,0,1
102,101,2,2,239.888468699178,10.8710572222798,0,9,10.5426697053135,2,0,1
26,75,1,1,275.60516434718,16.6097473354655,0.17,1,25.7734688919795,2,0,1
27,101,1,2,138.297919276506,31.8116853414303,0.19,5,30.7528132728662,2,0,1
103,101,2,2,244.512702847627,8.0170283352728,0,5,17.7285219563748,2,0,1
29,102,1,2,130.780485248271,0.270360631768527,0.19,38,28.6477413115559,2,0,1
